problem_id,feedback,block,ambiguity,corr,n,bRate,bRate_std,ev_A,ev_B,ev_diff,n_outcomes_B,ev_max_conflict
3484,False,1,False,0,16,0.45,0.3386246693120078,14.7,14.5,0.2,8,True
3484,True,5,False,0,16,0.4,0.3864367132317184,14.7,14.5,0.2,8,True
3486,False,1,False,0,16,0.7124999999999999,0.3008321791298265,9.0,15.65,-6.65,2,True
3486,True,5,False,0,15,0.7333333333333332,0.2794552524023087,9.0,15.65,-6.65,2,True
3487,False,1,True,0,16,0.7375,0.3480900266693469,2.0,9.4,-7.4,2,False
3487,True,4,True,0,16,0.6124999999999999,0.3685557397915997,2.0,9.4,-7.4,2,False
3488,False,1,False,0,15,0.8133333333333332,0.3067494712224262,13.0,16.4,-3.4,2,False
3488,True,4,False,0,15,0.8533333333333333,0.277402921672395,13.0,16.4,-3.4,2,False
3492,False,1,False,0,15,0.1733333333333333,0.3283436063174123,15.0,10.6,4.4,2,False
3492,True,3,False,0,15,0.2,0.3023715784073817,15.0,10.6,4.4,2,False
3495,False,1,True,0,17,0.4,0.3872983346207417,23.2,28.5,-5.3,7,False
3495,True,4,True,0,17,0.3882352941176471,0.3351909025860794,23.2,28.5,-5.3,7,False
3497,False,1,False,0,17,0.2,0.2549509756796393,18.0,9.0,9.0,7,True
3497,True,4,False,0,17,0.4470588235294118,0.3842486939776497,18.0,9.0,9.0,7,True
3501,False,1,False,0,15,0.7333333333333333,0.3086066999241838,-2.6,-1.8,-0.8,5,False
3501,True,2,False,0,16,0.7875,0.3304037933599835,-2.6,-1.8,-0.8,5,False
3503,False,1,False,0,15,0.48,0.4394802124588285,0.0,0.0,0.0,3,False
3503,True,3,False,0,16,0.4500000000000001,0.322490309931942,0.0,0.0,0.0,3,False
3504,False,1,False,0,17,0.4823529411764706,0.360962764903887,4.0,2.5,1.5,4,True
3504,True,3,False,0,17,0.4705882352941176,0.3235828832817662,4.0,2.5,1.5,4,True
3505,False,1,False,0,15,0.84,0.2292846016884444,-10.0,-0.2,-9.8,2,False
3505,True,3,False,0,17,0.8941176470588235,0.2249182858153548,-10.0,-0.2,-9.8,2,False
3507,False,1,False,-1,15,0.3384615384615385,0.3632761606445513,5.2,4.6,0.6,2,True
3507,True,3,False,-1,17,0.4941176470588236,0.4249567452036944,5.2,4.6,0.6,2,True
3513,False,1,False,0,15,0.6533333333333332,0.3159264531651691,30.0,40.5,-10.5,2,False
3513,True,2,False,0,17,0.5294117647058822,0.3869184440588754,30.0,40.5,-10.5,2,False
3514,False,1,False,0,15,0.8799999999999998,0.2366431913239846,-5.0,-4.84,-0.16,9,False
3514,True,3,False,0,16,0.9,0.2065591117977288,-5.0,-4.84,-0.16,9,False
3516,False,1,False,0,15,0.5333333333333333,0.3976119189552019,-2.0,-4.5,2.5,2,True
3516,True,4,False,0,18,0.4444444444444444,0.3973770208907734,-2.0,-4.5,2.5,2,True
3519,False,1,False,0,16,0.4625,0.3556683848755748,8.0,6.5,1.5,2,False
3519,True,2,False,0,17,0.4000000000000001,0.3674234614174767,8.0,6.5,1.5,2,False
3522,False,1,False,0,16,0.8625,0.2156385865284782,-5.0,-4.0,-1.0,3,False
3522,True,3,False,0,15,0.76,0.3135055251278904,-5.0,-4.0,-1.0,3,False
3528,False,1,False,0,16,0.7625,0.3201562118716424,-7.25,-2.25,-5.0,2,False
3528,True,5,False,0,17,0.6588235294117647,0.3518856766220596,-7.25,-2.25,-5.0,2,False
3530,False,1,False,0,16,0.3875,0.4161329915623929,26.8,26.35,0.45,4,False
3530,True,2,False,0,17,0.3058823529411765,0.3682230781660998,26.8,26.35,0.45,4,False
3532,False,1,False,1,16,0.7625000000000001,0.3201562118716424,3.4,5.77,-2.37,7,False
3532,True,2,False,1,16,0.8875000000000001,0.162788205960997,3.4,5.77,-2.37,7,False
3533,False,1,False,0,16,0.475,0.3924283374069717,13.9,13.0,0.9,9,False
3533,True,5,False,0,18,0.4444444444444444,0.3665775292722131,13.9,13.0,0.9,9,False
3535,False,1,False,0,15,0.6603174603174603,0.3378827859212716,23.0,26.4,-3.4,2,False
3535,True,2,False,0,18,0.2888888888888889,0.3579169947954395,23.0,26.4,-3.4,2,False
3538,False,1,False,0,15,0.7733333333333333,0.2914659173083209,12.0,19.86,-7.86,2,False
3538,True,4,False,0,15,0.6666666666666666,0.3754362541795624,12.0,19.86,-7.86,2,False
3539,False,1,False,0,15,0.7866666666666667,0.2774029216723951,-8.0,-6.0,-2.0,2,False
3539,True,5,False,0,17,0.5764705882352942,0.4176263457995465,-8.0,-6.0,-2.0,2,False
3565,False,1,True,0,16,0.65,0.3386246693120078,18.0,25.0,-7.0,8,False
3565,True,5,True,0,16,0.6625000000000001,0.307408522978788,18.0,25.0,-7.0,8,False
3566,False,1,False,0,16,0.9,0.1460593486680443,-6.0,-2.0,-4.0,3,False
3566,True,3,False,0,15,0.76,0.33123146848433,-6.0,-2.0,-4.0,3,False
3567,False,1,False,0,16,0.525,0.443471156521669,-8.8,-13.76,4.96,6,True
3567,True,4,False,0,15,0.28,0.3189267717114474,-8.8,-13.76,4.96,6,True
3569,False,1,True,0,16,0.7625000000000001,0.2753785273643051,-2.0,-1.2,-0.8,3,False
3569,True,4,True,0,16,0.8125,0.2963668897386031,-2.0,-1.2,-0.8,3,False
3572,False,1,False,0,19,0.1789473684210526,0.3258816202386332,23.0,13.9,9.1,7,True
3572,True,2,False,0,15,0.1733333333333333,0.198086080374405,23.0,13.9,9.1,7,True
3582,False,1,False,0,16,0.8,0.2921186973360886,19.2,24.6,-5.4,2,True
3582,True,4,False,0,15,0.72,0.2908116719999879,19.2,24.6,-5.4,2,True
3583,False,1,False,0,16,0.175,0.2408318915758459,23.0,21.6,1.4,2,True
3583,True,4,False,0,15,0.3466666666666667,0.324844285041017,23.0,21.6,1.4,2,True
3594,False,1,False,-1,16,0.275,0.3991657967979388,8.0,10.8,-2.8,5,False
3594,True,4,False,-1,15,0.6133333333333333,0.4033195589934446,8.0,10.8,-2.8,5,False
3598,False,1,False,0,15,0.6799999999999999,0.3839642840533107,30.0,40.75,-10.75,3,False
3598,True,4,False,0,15,0.7066666666666667,0.3614784456460256,30.0,40.75,-10.75,3,False
3601,False,1,False,0,15,0.5333333333333333,0.4320493798938573,3.0,6.75,-3.75,5,False
3601,True,5,False,0,16,0.8624999999999999,0.202895703913776,3.0,6.75,-3.75,5,False
3606,False,1,False,0,15,0.2,0.2267786838055363,3.0,-5.6,8.6,2,True
3606,True,5,False,0,15,0.2666666666666666,0.3677473252630061,3.0,-5.6,8.6,2,True
3607,False,1,False,0,16,0.575,0.3336665001664586,1.0,9.5,-8.5,2,False
3607,True,2,False,0,16,0.8625000000000002,0.1746424919657298,1.0,9.5,-8.5,2,False
3608,False,1,False,0,16,0.7874999999999999,0.2473189573539939,20.75,29.5,-8.75,2,False
3608,True,5,False,0,16,0.8,0.3346640106136303,20.75,29.5,-8.75,2,False
3620,False,1,True,0,15,0.7733333333333334,0.2604026186687142,26.0,25.0,1.0,3,False
3620,True,3,True,0,16,0.675,0.3714835124201341,26.0,25.0,1.0,3,False
3623,False,1,False,0,15,0.2666666666666666,0.3177300441449957,14.0,10.9,3.1,2,True
3623,True,4,False,0,16,0.325,0.4494441010848846,14.0,10.9,3.1,2,True
3627,False,1,True,0,16,0.7625,0.3364025366531392,29.0,35.2,-6.2,5,False
3627,True,2,True,0,16,0.9375,0.1746424919657298,29.0,35.2,-6.2,5,False
3630,False,1,True,0,16,0.8125,0.2777888886666756,7.0,14.0,-7.0,5,False
3630,True,5,True,0,16,0.8375,0.2093641166325627,7.0,14.0,-7.0,5,False
3634,False,1,False,0,17,0.2470588235294117,0.3642074392753797,14.0,10.22,3.78,7,True
3634,True,5,False,0,15,0.1866666666666666,0.277402921672395,14.0,10.22,3.78,7,True
3637,False,1,False,0,18,0.2333333333333333,0.2930569107548506,27.0,17.75,9.25,9,True
3637,True,4,False,0,15,0.1733333333333333,0.2711527420547495,27.0,17.75,9.25,9,True
3639,False,1,False,0,18,0.7222222222222222,0.3227739248079803,4.0,7.2,-3.2,2,True
3639,True,4,False,0,16,0.6125000000000002,0.3304037933599835,4.0,7.2,-3.2,2,True
3643,False,1,True,0,17,0.3163398692810458,0.3224644120248198,11.0,13.8,-2.8,2,False
3643,True,2,True,0,15,0.4533333333333333,0.4033195589934446,11.0,13.8,-2.8,2,False
3648,False,1,True,0,16,0.325,0.3415650255319866,15.0,24.5,-9.5,2,False
3648,True,5,True,0,15,0.6933333333333334,0.3453086955726647,15.0,24.5,-9.5,2,False
3652,False,1,False,0,16,0.3250000000000001,0.2720294101747089,14.25,15.8,-1.55,2,False
3652,True,5,False,0,16,0.275,0.3855731664245668,14.25,15.8,-1.55,2,False
3653,False,1,False,0,16,0.2750000000000001,0.3087609647175843,24.0,21.75,2.25,4,True
3653,True,3,False,0,16,0.3625,0.4272001872658765,24.0,21.75,2.25,4,True
3657,False,1,False,0,16,0.525,0.3336665001664586,26.2,31.25,-5.05,2,True
3657,True,2,False,0,17,0.6941176470588236,0.2925546706072519,26.2,31.25,-5.05,2,True
3662,False,1,False,0,16,0.6625000000000001,0.3403429642777023,-3.0,-7.0,4.0,9,True
3662,True,4,False,0,17,0.8352941176470589,0.2473387769603369,-3.0,-7.0,4.0,9,True
3665,False,1,False,-1,16,0.7625000000000001,0.233452350598575,-2.2,1.52,-3.72,2,False
3665,True,3,False,-1,16,0.7,0.3723797345005051,-2.2,1.52,-3.72,2,False
3667,False,1,False,0,16,0.4625,0.3630886025935451,18.0,18.75,-0.75,6,False
3667,True,4,False,0,16,0.5375000000000001,0.3630886025935451,18.0,18.75,-0.75,6,False
3670,False,1,True,0,16,0.675,0.3,-5.2,-1.5,-3.7,2,False
3670,True,5,True,0,15,0.72,0.2808151400069855,-5.2,-1.5,-3.7,2,False
3675,False,1,False,0,16,0.7145833333333333,0.3350994877147184,11.7,11.0,0.7,2,True
3675,True,4,False,0,15,0.4266666666666667,0.3918211448145818,11.7,11.0,0.7,2,True
3684,False,1,False,0,16,0.65,0.3306559138036598,11.2,11.0,0.2,1,False
3684,True,2,False,0,30,0.5066666666666666,0.3666562171969752,11.2,11.0,0.2,1,False
3694,False,1,False,0,16,0.5249999999999999,0.3924283374069717,10.0,3.6,6.4,2,False
3694,True,3,False,0,16,0.2875,0.3575378767813745,10.0,3.6,6.4,2,False
3703,False,1,False,0,17,0.6588235294117648,0.37924072752246,-4.0,-9.0,5.0,3,True
3703,True,4,False,0,16,0.6875,0.399791612384919,-4.0,-9.0,5.0,3,True
3708,False,1,False,0,18,0.5555555555555556,0.385352737146298,24.0,30.4,-6.4,2,False
3708,True,3,False,0,16,0.4875,0.3263433774416144,24.0,30.4,-6.4,2,False
3709,False,1,True,0,17,0.5294117647058824,0.3531372004659678,30.37,32.6,-2.23,7,True
3709,True,2,True,0,16,0.475,0.3991657967979387,30.37,32.6,-2.23,7,True
3711,False,1,True,0,17,0.2235294117647059,0.290537028114976,-6.0,-8.8,2.8,6,False
3711,True,5,True,0,15,0.2533333333333333,0.324844285041017,-6.0,-8.8,2.8,6,False
3713,False,1,True,0,16,0.7875,0.2473189573539939,-3.0,0.2,-3.2,7,False
3713,True,2,True,0,16,0.9,0.1932183566158592,-3.0,0.2,-3.2,7,False
3714,False,1,True,0,16,0.625,0.3,29.0,31.6,-2.6,6,False
3714,True,2,True,0,16,0.725,0.3255764119219941,29.0,31.6,-2.6,6,False
3715,False,1,False,0,16,0.4375,0.4014556845614054,-7.0,-17.33,10.33,2,True
3715,True,4,False,0,15,0.4266666666666667,0.4527166674117278,-7.0,-17.33,10.33,2,True
3719,False,1,False,-1,16,0.6500000000000001,0.3829708431025353,28.2,30.5,-2.3,3,False
3719,True,3,False,-1,16,0.6625,0.3556683848755748,28.2,30.5,-2.3,3,False
3721,False,1,False,0,16,0.2625,0.3703601850451351,16.0,15.6,0.4,2,True
3721,True,3,False,0,16,0.3375,0.3774917217635375,16.0,15.6,0.4,2,True
3729,False,1,True,0,16,0.3125,0.3422961680572347,15.0,18.0,-3.0,2,False
3729,True,3,True,0,15,0.4800000000000001,0.352946778667023,15.0,18.0,-3.0,2,False
3730,False,1,False,0,16,0.6124999999999999,0.4031128874149275,-7.0,-8.6,1.6,9,True
3730,True,3,False,0,30,0.5066666666666666,0.4126728129822857,-7.0,-8.6,1.6,9,True
3732,False,1,False,0,16,0.7125,0.3649200825751669,22.2,21.41,0.79,2,True
3732,True,3,False,0,16,0.4749999999999999,0.3855731664245668,22.2,21.41,0.79,2,True
3733,False,1,True,0,16,0.6124999999999999,0.3612478373637689,10.78,11.0,-0.22,8,False
3733,True,4,True,0,16,0.5499999999999999,0.4098780306383839,10.78,11.0,-0.22,8,False
3739,False,1,False,-1,16,0.525,0.3336665001664586,15.0,14.66,0.34,3,True
3739,True,4,False,-1,16,0.5625,0.3593976442141304,15.0,14.66,0.34,3,True
3741,False,1,False,0,16,0.275,0.3924283374069717,5.0,7.4,-2.4,2,False
3741,True,3,False,0,15,0.6666666666666666,0.3677473252630061,5.0,7.4,-2.4,2,False
3744,False,1,False,0,32,0.5,0.3482676019681491,-5.0,-11.3,6.3,2,True
3744,True,4,False,0,17,0.4235294117647059,0.3929526239966879,-5.0,-11.3,6.3,2,True
3747,False,1,False,0,15,0.2266666666666667,0.2473189573539939,7.0,2.2,4.8,2,True
3747,True,5,False,0,17,0.1411764705882353,0.2526331914293225,7.0,2.2,4.8,2,True
3749,False,1,False,0,15,0.7866666666666666,0.2732520204255893,0.0,6.5,-6.5,2,False
3749,True,3,False,0,16,0.8125,0.1995828983989694,0.0,6.5,-6.5,2,False
3750,False,1,False,0,15,0.2666666666666666,0.3792536530256937,26.0,21.8,4.2,5,True
3750,True,2,False,0,16,0.2875,0.3862210075418823,26.0,21.8,4.2,5,True
3757,False,1,False,0,16,0.6624999999999999,0.3844910055298217,1.25,7.4,-6.15,7,False
3757,True,2,False,0,15,0.5333333333333333,0.3754362541795624,1.25,7.4,-6.15,7,False
3760,False,1,False,1,16,0.6000000000000001,0.4381780460041329,-1.2,-1.6,0.4,7,True
3760,True,4,False,1,16,0.6749999999999999,0.3855731664245668,-1.2,-1.6,0.4,7,True
3762,False,1,False,0,16,0.5576923076923077,0.4095314106773264,18.0,18.25,-0.25,2,False
3762,True,2,False,0,15,0.52,0.3687817782917155,18.0,18.25,-0.25,2,False
3822,False,1,False,0,15,0.4266666666666665,0.3918211448145819,22.0,17.9,4.1,8,True
3822,True,5,False,0,15,0.56,0.3561701038227982,22.0,17.9,4.1,8,True
3825,False,1,False,0,16,0.6375,0.4272001872658766,7.25,11.5,-4.25,2,False
3825,True,4,False,0,15,0.8,0.2618614682831908,7.25,11.5,-4.25,2,False
3827,False,1,False,0,16,0.4500000000000001,0.4226897995772628,6.0,4.3,1.7,2,True
3827,True,5,False,0,16,0.6000000000000001,0.4195235392680606,6.0,4.3,1.7,2,True
3830,False,1,True,0,16,0.4125,0.389657969677682,18.0,31.48,-13.48,7,False
3830,True,3,True,0,15,0.6933333333333334,0.3011090610836324,18.0,31.48,-13.48,7,False
3836,False,1,False,0,17,0.6235294117647061,0.3992640288153722,30.0,29.3,0.7,3,True
3836,True,3,False,0,15,0.56,0.4222389303293979,30.0,29.3,0.7,3,True
3839,False,1,False,0,17,0.6352941176470588,0.3481041088356115,14.0,14.6,-0.6,5,False
3839,True,3,False,0,15,0.8133333333333332,0.324844285041017,14.0,14.6,-0.6,5,False
3840,False,1,False,0,16,0.35,0.3898717737923586,23.0,24.9,-1.9,2,False
3840,True,5,False,0,15,0.28,0.3004758131459407,23.0,24.9,-1.9,2,False
3863,False,1,False,0,15,0.3066666666666666,0.3104528182847634,10.0,15.25,-5.25,2,False
3863,True,4,False,0,15,0.3200000000000001,0.3447566429485338,10.0,15.25,-5.25,2,False
3866,False,1,False,0,15,0.7066666666666666,0.3011090610836324,16.0,19.25,-3.25,3,True
3866,True,5,False,0,15,0.6933333333333334,0.3453086955726647,16.0,19.25,-3.25,3,True
3873,False,1,False,0,15,0.5733333333333334,0.3369329451445933,27.0,29.6,-2.6,2,False
3873,True,4,False,0,15,0.6533333333333332,0.341983012666391,27.0,29.6,-2.6,2,False
3878,False,1,False,0,15,0.64,0.4014260294784796,4.1,7.24,-3.14,3,False
3878,True,3,False,0,15,0.96,0.1121223821162776,4.1,7.24,-3.14,3,False
3883,False,1,False,0,16,0.35,0.3614784456460256,10.0,10.4,-0.4,7,False
3883,True,3,False,0,15,0.6133333333333333,0.358302877997027,10.0,10.4,-0.4,7,False
3887,False,1,False,0,16,0.3625,0.4014556845614054,5.0,4.75,0.25,7,True
3887,True,5,False,0,16,0.4625,0.4364630568559039,5.0,4.75,0.25,7,True
3890,False,1,False,0,16,0.125,0.2175622516277429,5.0,-2.0,7.0,2,True
3890,True,5,False,0,15,0.1733333333333333,0.2604026186687142,5.0,-2.0,7.0,2,True
3891,False,1,False,0,16,0.2125,0.2680174123696693,26.0,22.2,3.8,2,False
3891,True,5,False,0,15,0.08,0.165615734242165,26.0,22.2,3.8,2,False
3893,False,1,False,0,15,0.4000000000000001,0.4140393356054125,13.0,7.71,5.29,5,True
3893,True,3,False,0,15,0.5733333333333334,0.4267261863247182,13.0,7.71,5.29,5,True
3894,False,1,False,0,15,0.7733333333333334,0.3104528182847634,14.0,23.5,-9.5,2,False
3894,True,3,False,0,15,0.9733333333333334,0.0703731550548996,14.0,23.5,-9.5,2,False
3895,False,1,False,0,15,0.3600000000000001,0.3224903099319419,17.0,11.25,5.75,5,True
3895,True,3,False,0,15,0.48,0.4126568965687043,17.0,11.25,5.75,5,True
3898,False,1,False,0,15,0.7466666666666666,0.3661901665736508,10.0,12.35,-2.35,2,False
3898,True,3,False,0,16,0.8750000000000001,0.2816617356570348,10.0,12.35,-2.35,2,False
3899,False,1,False,0,16,0.825,0.2816617356570347,16.75,25.7,-8.95,2,False
3899,True,2,False,0,16,0.925,0.2516611478423583,16.75,25.7,-8.95,2,False
3906,False,1,False,0,15,0.5333333333333333,0.3598941643369749,12.0,12.45,-0.45,3,True
3906,True,2,False,0,15,0.2533333333333333,0.324844285041017,12.0,12.45,-0.45,3,True
3913,False,1,False,0,15,0.5466666666666666,0.3661901665736508,-5.0,-1.4,-3.6,2,False
3913,True,3,False,0,16,0.6000000000000001,0.4131182235954578,-5.0,-1.4,-3.6,2,False
3915,False,1,False,0,15,0.6266666666666666,0.4131182235954578,22.0,24.8,-2.8,2,False
3915,True,5,False,0,15,0.9733333333333332,0.1032795558988644,22.0,24.8,-2.8,2,False
3925,False,1,True,0,15,0.5555555555555556,0.2880329199292382,17.0,6.05,10.95,2,True
3925,True,2,True,0,15,0.48,0.3363671463488329,17.0,6.05,10.95,2,True
3933,False,1,True,0,17,0.2588235294117648,0.2623423896585619,24.25,21.75,2.5,2,False
3933,True,4,True,0,15,0.2133333333333332,0.277402921672395,24.25,21.75,2.5,2,False
3936,False,1,False,0,17,0.8352941176470587,0.3101233151316348,7.0,10.95,-3.95,7,False
3936,True,2,False,0,15,0.8666666666666668,0.2894987457822983,7.0,10.95,-3.95,7,False
3937,False,1,True,0,17,0.8941176470588235,0.1748949264390412,2.0,5.4,-3.4,3,False
3937,True,3,True,0,15,0.8933333333333332,0.2120197654757238,2.0,5.4,-3.4,3,False
3938,False,1,False,0,15,0.8266666666666667,0.3011090610836324,3.0,7.4,-4.4,5,False
3938,True,3,False,0,15,0.9333333333333332,0.1447493728911491,3.0,7.4,-4.4,5,False
3940,False,1,False,0,15,0.3733333333333333,0.3453086955726647,11.0,5.25,5.75,5,True
3940,True,5,False,0,16,0.4125,0.3612478373637688,11.0,5.25,5.75,5,True
3949,False,1,False,0,16,0.5624999999999999,0.439507299901454,23.0,24.5,-1.5,9,False
3949,True,5,False,0,15,0.8266666666666667,0.3195234546871921,23.0,24.5,-1.5,9,False
3962,False,1,False,0,15,0.6133333333333333,0.2875181153713043,20.0,22.0,-2.0,2,False
3962,True,2,False,0,16,0.725,0.2294921930407801,20.0,22.0,-2.0,2,False
3976,False,1,False,0,15,0.6592592592592592,0.3845945818097764,11.2,20.4,-9.2,6,False
3976,True,3,False,0,16,0.5625,0.3667424164178449,11.2,20.4,-9.2,6,False
3980,False,1,False,0,16,0.4,0.3346640106136303,-1.0,-4.06,3.06,2,True
3980,True,3,False,0,32,0.5312500000000001,0.3578046863141777,-1.0,-4.06,3.06,2,True
3981,False,1,False,-1,16,0.45,0.4163331998932265,6.2,9.8,-3.6,2,False
3981,True,3,False,-1,16,0.275,0.3172801075810878,6.2,9.8,-3.6,2,False
3982,False,1,False,0,16,0.4500000000000001,0.3759432581299116,19.0,28.6,-9.6,5,False
3982,True,5,False,0,16,0.825,0.2408318915758459,19.0,28.6,-9.6,5,False
3983,False,1,True,0,16,0.6625000000000001,0.3242941051987634,0.0,0.0,0.0,2,False
3983,True,2,True,0,15,0.5066666666666666,0.376955220278534,0.0,0.0,0.0,2,False
3986,False,1,False,0,16,0.2817307692307692,0.3410492569420868,7.0,-1.2,8.2,9,True
3986,True,5,False,0,16,0.3,0.3651483716701108,7.0,-1.2,8.2,9,True
3989,False,1,False,0,16,0.375,0.3492849839314596,25.0,25.0,0.0,2,False
3989,True,5,False,0,17,0.1647058823529411,0.1902011319320558,25.0,25.0,0.0,2,False
3992,False,1,False,1,16,0.6124999999999999,0.3612478373637689,-7.78,-7.25,-0.53,2,False
3992,True,3,False,1,16,0.7875000000000001,0.3461695153148719,-7.78,-7.25,-0.53,2,False
3993,False,1,False,0,20,0.3,0.3145590062628197,16.0,9.2,6.8,5,True
3993,True,2,False,0,15,0.4266666666666665,0.4131182235954578,16.0,9.2,6.8,5,True
3995,False,1,False,0,16,0.325,0.4187282332651254,23.25,23.0,0.25,1,False
3995,True,3,False,0,16,0.5875,0.3222318006239194,23.25,23.0,0.25,1,False
3996,False,1,False,-1,32,0.5133928571428571,0.3042368689295615,30.2,34.75,-4.55,7,False
3996,True,2,False,-1,16,0.5750000000000001,0.3714835124201342,30.2,34.75,-4.55,7,False
3997,False,1,False,0,20,0.34,0.3250910803548996,12.8,11.5,1.3,2,True
3997,True,3,False,0,15,0.3066666666666667,0.3369329451445933,12.8,11.5,1.3,2,True
3998,False,1,True,0,16,0.5806034482758621,0.3268045726363033,13.0,6.8,6.2,5,True
3998,True,5,True,0,16,0.6250000000000001,0.3,13.0,6.8,6.2,5,True
4000,False,1,True,0,19,0.3578947368421053,0.3686548965476222,23.8,35.8,-12.0,3,False
4000,True,4,True,0,15,0.7599999999999999,0.3135055251278904,23.8,35.8,-12.0,3,False
4003,False,1,False,0,16,0.7375000000000002,0.2895398648430529,30.0,34.75,-4.75,2,False
4003,True,2,False,0,15,0.7733333333333333,0.3283436063174123,30.0,34.75,-4.75,2,False
4005,False,1,False,0,15,0.6133333333333333,0.4437931736207543,30.0,39.2,-9.2,2,False
4005,True,5,False,0,15,0.5066666666666666,0.4772939595359696,30.0,39.2,-9.2,2,False
4009,False,1,False,0,15,0.3466666666666667,0.3335237551331168,4.8,1.0,3.8,2,False
4009,True,4,False,0,17,0.4705882352941178,0.3531372004659679,4.8,1.0,3.8,2,False
4010,False,1,True,0,15,0.44,0.4222389303293979,24.0,30.0,-6.0,2,False
4010,True,2,True,0,15,0.3733333333333333,0.3534860406754147,24.0,30.0,-6.0,2,False
4012,False,1,False,0,15,0.2,0.2725540575476987,-8.0,-9.4,1.4,2,False
4012,True,2,False,0,16,0.1875,0.3304037933599835,-8.0,-9.4,1.4,2,False
4014,False,1,False,0,15,0.7733333333333334,0.2250925735484551,-5.8,0.0,-5.8,2,True
4014,True,3,False,0,15,0.6266666666666667,0.2914659173083209,-5.8,0.0,-5.8,2,True
4015,False,1,False,0,15,0.3702564102564103,0.3471641747290061,5.0,-2.4,7.4,2,True
4015,True,5,False,0,17,0.2823529411764706,0.3004897962444962,5.0,-2.4,7.4,2,True
4016,False,1,True,0,15,0.7466666666666667,0.3159264531651691,13.0,11.0,2.0,2,True
4016,True,2,True,0,17,0.6235294117647059,0.3666221006784538,13.0,11.0,2.0,2,True
4019,False,1,True,0,16,0.8625,0.2500000000000001,17.0,17.35,-0.35,8,False
4019,True,2,True,0,16,0.9125,0.162788205960997,17.0,17.35,-0.35,8,False
4021,False,1,False,0,16,0.3375000000000001,0.307408522978788,3.0,6.0,-3.0,2,False
4021,True,4,False,0,15,0.4000000000000001,0.3927922024247863,3.0,6.0,-3.0,2,False
4022,False,1,False,0,15,0.8266666666666665,0.2814926202195987,7.0,15.6,-8.6,2,False
4022,True,5,False,0,16,0.8999999999999999,0.2190890230020664,7.0,15.6,-8.6,2,False
4025,False,1,True,1,15,0.8266666666666668,0.3104528182847634,4.75,6.37,-1.62,2,False
4025,True,5,True,1,17,0.8117647058823529,0.2288076510444321,4.75,6.37,-1.62,2,False
4027,False,1,False,0,16,0.6375000000000002,0.3364025366531392,25.0,23.34,1.66,7,True
4027,True,4,False,0,17,0.5176470588235295,0.4126670784628437,25.0,23.34,1.66,7,True
4031,False,1,False,-1,16,0.4875,0.399791612384919,0.0,6.0,-6.0,2,False
4031,True,5,False,-1,18,0.4999999999999998,0.3378130356555584,0.0,6.0,-6.0,2,False
4038,False,1,False,0,16,0.225,0.3,3.0,-4.0,7.0,7,True
4038,True,5,False,0,18,0.4111111111111111,0.3178769441686309,3.0,-4.0,7.0,7,True
4040,False,1,False,0,16,0.45,0.4163331998932265,13.0,13.0,0.0,4,False
4040,True,4,False,0,18,0.6777777777777778,0.3370382340949318,13.0,13.0,0.0,4,False
4044,False,1,True,0,16,0.5874999999999999,0.3827531841800928,5.0,-1.6,6.6,7,True
4044,True,5,True,0,17,0.4705882352941176,0.4058397249567139,5.0,-1.6,6.6,7,True
4063,False,1,False,0,16,0.725,0.3087609647175843,4.0,1.9,2.1,6,True
4063,True,2,False,0,17,0.5294117647058824,0.3601470287992686,4.0,1.9,2.1,6,True
4070,False,1,False,0,16,0.25,0.2875181153713043,25.0,19.5,5.5,2,False
4070,True,3,False,0,17,0.1294117647058823,0.2443478715948661,25.0,19.5,5.5,2,False
4072,False,1,False,0,16,0.5625,0.4080441152620633,29.0,29.0,0.0,2,False
4072,True,2,False,0,17,0.5294117647058824,0.4119537381223056,29.0,29.0,0.0,2,False
4079,False,1,False,0,16,0.5499999999999998,0.3687817782917155,-6.0,-6.0,0.0,2,False
4079,True,3,False,0,16,0.4625,0.4303099657998483,-6.0,-6.0,0.0,2,False
4080,False,1,False,0,32,0.4625,0.3348085635009182,20.65,21.8,-1.15,2,False
4080,True,2,False,0,16,0.45,0.409878030638384,20.65,21.8,-1.15,2,False
4083,False,1,False,0,16,0.4125,0.4161329915623931,14.0,8.5,5.5,5,True
4083,True,2,False,0,15,0.3866666666666668,0.3502380143083653,14.0,8.5,5.5,5,True
4091,False,1,False,0,16,0.4125,0.2872281323269014,9.0,11.6,-2.6,5,False
4091,True,3,False,0,17,0.4588235294117648,0.392203428607865,9.0,11.6,-2.6,5,False
4096,False,1,False,0,16,0.2375,0.2217355782608345,29.73,30.0,-0.27,2,False
4096,True,4,False,0,15,0.36,0.3561701038227982,29.73,30.0,-0.27,2,False
4098,False,1,False,0,16,0.6375000000000001,0.3283798613394758,13.0,20.8,-7.8,5,False
4098,True,4,False,0,15,0.8400000000000001,0.2414243448488869,13.0,20.8,-7.8,5,False
4101,False,1,False,0,16,0.6375000000000001,0.3117156824201609,11.0,14.1,-3.1,7,False
4101,True,3,False,0,18,0.5888888888888889,0.3595567350942462,11.0,14.1,-3.1,7,False
4103,False,1,False,1,15,0.9866666666666668,0.0516397779494322,-3.22,8.8,-12.02,2,False
4103,True,5,False,1,17,0.9058823529411766,0.1748949264390412,-3.22,8.8,-12.02,2,False
