problem_id,bRate_row1,bRate_row2,bRate_diff,absolute_bRate_diff,feedback_row1,feedback_row2,block_row1,block_row2,ambiguity_row1,ambiguity_row2,corr_row1,corr_row2,n_row1,n_row2,ev_diff,ev_max_conflict,n_outcomes_B
3475,0.7764705882352941,0.9176470588235294,0.14117647058823524,0.14117647058823524,False,True,1,3,False,False,0,0,17,17,-3.7,False,2
3478,0.5562500000000001,0.3625,-0.19375000000000014,0.19375000000000014,False,True,1,2,False,False,0,0,32,16,0.0,False,3
3484,0.45,0.4,-0.04999999999999999,0.04999999999999999,False,True,1,5,False,False,0,0,16,16,0.2,True,8
3486,0.7124999999999999,0.7333333333333332,0.02083333333333326,0.02083333333333326,False,True,1,5,False,False,0,0,16,15,-6.65,True,2
3487,0.7375,0.6124999999999999,-0.1250000000000001,0.1250000000000001,False,True,1,4,True,True,0,0,16,16,-7.4,False,2
3488,0.8133333333333332,0.8533333333333333,0.040000000000000036,0.040000000000000036,False,True,1,4,False,False,0,0,15,15,-3.4,False,2
3492,0.1733333333333333,0.2,0.0266666666666667,0.0266666666666667,False,True,1,3,False,False,0,0,15,15,4.4,False,2
3495,0.4,0.3882352941176471,-0.0117647058823529,0.0117647058823529,False,True,1,4,True,True,0,0,17,17,-5.3,False,7
3497,0.2,0.4470588235294118,0.24705882352941178,0.24705882352941178,False,True,1,4,False,False,0,0,17,17,9.0,True,7
3501,0.7333333333333333,0.7875,0.054166666666666696,0.054166666666666696,False,True,1,2,False,False,0,0,15,16,-0.8,False,5
3503,0.48,0.4500000000000001,-0.02999999999999986,0.02999999999999986,False,True,1,3,False,False,0,0,15,16,0.0,False,3
3504,0.4823529411764706,0.4705882352941176,-0.01176470588235301,0.01176470588235301,False,True,1,3,False,False,0,0,17,17,1.5,True,4
3505,0.84,0.8941176470588235,0.05411764705882349,0.05411764705882349,False,True,1,3,False,False,0,0,15,17,-9.8,False,2
3507,0.3384615384615385,0.4941176470588236,0.15565610859728513,0.15565610859728513,False,True,1,3,False,False,-1,-1,15,17,0.6,True,2
3513,0.6533333333333332,0.5294117647058822,-0.12392156862745096,0.12392156862745096,False,True,1,2,False,False,0,0,15,17,-10.5,False,2
3514,0.8799999999999998,0.9,0.02000000000000024,0.02000000000000024,False,True,1,3,False,False,0,0,15,16,-0.16,False,9
3516,0.5333333333333333,0.4444444444444444,-0.0888888888888889,0.0888888888888889,False,True,1,4,False,False,0,0,15,18,2.5,True,2
3519,0.4625,0.4000000000000001,-0.062499999999999944,0.062499999999999944,False,True,1,2,False,False,0,0,16,17,1.5,False,2
3522,0.8625,0.76,-0.10250000000000004,0.10250000000000004,False,True,1,3,False,False,0,0,16,15,-1.0,False,3
3528,0.7625,0.6588235294117647,-0.10367647058823526,0.10367647058823526,False,True,1,5,False,False,0,0,16,17,-5.0,False,2
3530,0.3875,0.3058823529411765,-0.08161764705882352,0.08161764705882352,False,True,1,2,False,False,0,0,16,17,0.45,False,4
3532,0.7625000000000001,0.8875000000000001,0.125,0.125,False,True,1,2,False,False,1,1,16,16,-2.37,False,7
3533,0.475,0.4444444444444444,-0.030555555555555558,0.030555555555555558,False,True,1,5,False,False,0,0,16,18,0.9,False,9
3535,0.6603174603174603,0.2888888888888889,-0.3714285714285714,0.3714285714285714,False,True,1,2,False,False,0,0,15,18,-3.4,False,2
3538,0.7733333333333333,0.6666666666666666,-0.10666666666666669,0.10666666666666669,False,True,1,4,False,False,0,0,15,15,-7.86,False,2
3539,0.7866666666666667,0.5764705882352942,-0.21019607843137256,0.21019607843137256,False,True,1,5,False,False,0,0,15,17,-2.0,False,2
3565,0.65,0.6625000000000001,0.012500000000000067,0.012500000000000067,False,True,1,5,True,True,0,0,16,16,-7.0,False,8
3566,0.9,0.76,-0.14,0.14,False,True,1,3,False,False,0,0,16,15,-4.0,False,3
3567,0.525,0.28,-0.245,0.245,False,True,1,4,False,False,0,0,16,15,4.96,True,6
3569,0.7625000000000001,0.8125,0.04999999999999993,0.04999999999999993,False,True,1,4,True,True,0,0,16,16,-0.8,False,3
3572,0.1789473684210526,0.1733333333333333,-0.0056140350877192935,0.0056140350877192935,False,True,1,2,False,False,0,0,19,15,9.1,True,7
3582,0.8,0.72,-0.08000000000000007,0.08000000000000007,False,True,1,4,False,False,0,0,16,15,-5.4,True,2
3583,0.175,0.3466666666666667,0.1716666666666667,0.1716666666666667,False,True,1,4,False,False,0,0,16,15,1.4,True,2
3594,0.275,0.6133333333333333,0.33833333333333326,0.33833333333333326,False,True,1,4,False,False,-1,-1,16,15,-2.8,False,5
3598,0.6799999999999999,0.7066666666666667,0.026666666666666727,0.026666666666666727,False,True,1,4,False,False,0,0,15,15,-10.75,False,3
3601,0.5333333333333333,0.8624999999999999,0.3291666666666666,0.3291666666666666,False,True,1,5,False,False,0,0,15,16,-3.75,False,5
3606,0.2,0.2666666666666666,0.0666666666666666,0.0666666666666666,False,True,1,5,False,False,0,0,15,15,8.6,True,2
3607,0.575,0.8625000000000002,0.2875000000000002,0.2875000000000002,False,True,1,2,False,False,0,0,16,16,-8.5,False,2
3608,0.7874999999999999,0.8,0.012500000000000178,0.012500000000000178,False,True,1,5,False,False,0,0,16,16,-8.75,False,2
3620,0.7733333333333334,0.675,-0.09833333333333338,0.09833333333333338,False,True,1,3,True,True,0,0,15,16,1.0,False,3
3623,0.2666666666666666,0.325,0.058333333333333404,0.058333333333333404,False,True,1,4,False,False,0,0,15,16,3.1,True,2
3627,0.7625,0.9375,0.17500000000000004,0.17500000000000004,False,True,1,2,True,True,0,0,16,16,-6.2,False,5
3630,0.8125,0.8375,0.025000000000000022,0.025000000000000022,False,True,1,5,True,True,0,0,16,16,-7.0,False,5
3634,0.2470588235294117,0.1866666666666666,-0.0603921568627451,0.0603921568627451,False,True,1,5,False,False,0,0,17,15,3.78,True,7
3637,0.2333333333333333,0.1733333333333333,-0.06,0.06,False,True,1,4,False,False,0,0,18,15,9.25,True,9
3639,0.7222222222222222,0.6125000000000002,-0.10972222222222205,0.10972222222222205,False,True,1,4,False,False,0,0,18,16,-3.2,True,2
3643,0.3163398692810458,0.4533333333333333,0.13699346405228752,0.13699346405228752,False,True,1,2,True,True,0,0,17,15,-2.8,False,2
3648,0.325,0.6933333333333334,0.36833333333333335,0.36833333333333335,False,True,1,5,True,True,0,0,16,15,-9.5,False,2
3652,0.3250000000000001,0.275,-0.0500000000000001,0.0500000000000001,False,True,1,5,False,False,0,0,16,16,-1.55,False,2
3653,0.2750000000000001,0.3625,0.08749999999999991,0.08749999999999991,False,True,1,3,False,False,0,0,16,16,2.25,True,4
3657,0.525,0.6941176470588236,0.1691176470588236,0.1691176470588236,False,True,1,2,False,False,0,0,16,17,-5.05,True,2
3662,0.6625000000000001,0.8352941176470589,0.17279411764705876,0.17279411764705876,False,True,1,4,False,False,0,0,16,17,4.0,True,9
3665,0.7625000000000001,0.7,-0.06250000000000011,0.06250000000000011,False,True,1,3,False,False,-1,-1,16,16,-3.72,False,2
3667,0.4625,0.5375000000000001,0.07500000000000007,0.07500000000000007,False,True,1,4,False,False,0,0,16,16,-0.75,False,6
3670,0.675,0.72,0.04499999999999993,0.04499999999999993,False,True,1,5,True,True,0,0,16,15,-3.7,False,2
3675,0.7145833333333333,0.4266666666666667,-0.28791666666666665,0.28791666666666665,False,True,1,4,False,False,0,0,16,15,0.7,True,2
3684,0.65,0.5066666666666666,-0.14333333333333342,0.14333333333333342,False,True,1,2,False,False,0,0,16,30,0.2,False,1
3694,0.5249999999999999,0.2875,-0.23749999999999993,0.23749999999999993,False,True,1,3,False,False,0,0,16,16,6.4,False,2
3703,0.6588235294117648,0.6875,0.028676470588235192,0.028676470588235192,False,True,1,4,False,False,0,0,17,16,5.0,True,3
3708,0.5555555555555556,0.4875,-0.06805555555555559,0.06805555555555559,False,True,1,3,False,False,0,0,18,16,-6.4,False,2
3709,0.5294117647058824,0.475,-0.05441176470588238,0.05441176470588238,False,True,1,2,True,True,0,0,17,16,-2.23,True,7
3711,0.2235294117647059,0.2533333333333333,0.029803921568627406,0.029803921568627406,False,True,1,5,True,True,0,0,17,15,2.8,False,6
3713,0.7875,0.9,0.11250000000000004,0.11250000000000004,False,True,1,2,True,True,0,0,16,16,-3.2,False,7
3714,0.625,0.725,0.09999999999999998,0.09999999999999998,False,True,1,2,True,True,0,0,16,16,-2.6,False,6
3715,0.4375,0.4266666666666667,-0.010833333333333306,0.010833333333333306,False,True,1,4,False,False,0,0,16,15,10.33,True,2
3719,0.6500000000000001,0.6625,0.012499999999999845,0.012499999999999845,False,True,1,3,False,False,-1,-1,16,16,-2.3,False,3
3721,0.2625,0.3375,0.07500000000000001,0.07500000000000001,False,True,1,3,False,False,0,0,16,16,0.4,True,2
3729,0.3125,0.4800000000000001,0.1675000000000001,0.1675000000000001,False,True,1,3,True,True,0,0,16,15,-3.0,False,2
3730,0.6124999999999999,0.5066666666666666,-0.10583333333333333,0.10583333333333333,False,True,1,3,False,False,0,0,16,30,1.6,True,9
3732,0.7125,0.4749999999999999,-0.2375000000000001,0.2375000000000001,False,True,1,3,False,False,0,0,16,16,0.79,True,2
3733,0.6124999999999999,0.5499999999999999,-0.0625,0.0625,False,True,1,4,True,True,0,0,16,16,-0.22,False,8
3739,0.525,0.5625,0.03749999999999998,0.03749999999999998,False,True,1,4,False,False,-1,-1,16,16,0.34,True,3
3741,0.275,0.6666666666666666,0.3916666666666666,0.3916666666666666,False,True,1,3,False,False,0,0,16,15,-2.4,False,2
3744,0.5,0.4235294117647059,-0.07647058823529412,0.07647058823529412,False,True,1,4,False,False,0,0,32,17,6.3,True,2
3747,0.2266666666666667,0.1411764705882353,-0.08549019607843142,0.08549019607843142,False,True,1,5,False,False,0,0,15,17,4.8,True,2
3749,0.7866666666666666,0.8125,0.025833333333333375,0.025833333333333375,False,True,1,3,False,False,0,0,15,16,-6.5,False,2
3750,0.2666666666666666,0.2875,0.02083333333333337,0.02083333333333337,False,True,1,2,False,False,0,0,15,16,4.2,True,5
3757,0.6624999999999999,0.5333333333333333,-0.12916666666666654,0.12916666666666654,False,True,1,2,False,False,0,0,16,15,-6.15,False,7
3760,0.6000000000000001,0.6749999999999999,0.07499999999999984,0.07499999999999984,False,True,1,4,False,False,1,1,16,16,0.4,True,7
3762,0.5576923076923077,0.52,-0.03769230769230769,0.03769230769230769,False,True,1,2,False,False,0,0,16,15,-0.25,False,2
3822,0.4266666666666665,0.56,0.13333333333333353,0.13333333333333353,False,True,1,5,False,False,0,0,15,15,4.1,True,8
3825,0.6375,0.8,0.1625000000000001,0.1625000000000001,False,True,1,4,False,False,0,0,16,15,-4.25,False,2
3827,0.4500000000000001,0.6000000000000001,0.14999999999999997,0.14999999999999997,False,True,1,5,False,False,0,0,16,16,1.7,True,2
3830,0.4125,0.6933333333333334,0.2808333333333334,0.2808333333333334,False,True,1,3,True,True,0,0,16,15,-13.48,False,7
3836,0.6235294117647061,0.56,-0.06352941176470606,0.06352941176470606,False,True,1,3,False,False,0,0,17,15,0.7,True,3
3839,0.6352941176470588,0.8133333333333332,0.17803921568627445,0.17803921568627445,False,True,1,3,False,False,0,0,17,15,-0.6,False,5
3840,0.35,0.28,-0.06999999999999995,0.06999999999999995,False,True,1,5,False,False,0,0,16,15,-1.9,False,2
3863,0.3066666666666666,0.3200000000000001,0.01333333333333353,0.01333333333333353,False,True,1,4,False,False,0,0,15,15,-5.25,False,2
3866,0.7066666666666666,0.6933333333333334,-0.013333333333333197,0.013333333333333197,False,True,1,5,False,False,0,0,15,15,-3.25,True,3
3873,0.5733333333333334,0.6533333333333332,0.07999999999999985,0.07999999999999985,False,True,1,4,False,False,0,0,15,15,-2.6,False,2
3878,0.64,0.96,0.31999999999999995,0.31999999999999995,False,True,1,3,False,False,0,0,15,15,-3.14,False,3
3883,0.35,0.6133333333333333,0.2633333333333333,0.2633333333333333,False,True,1,3,False,False,0,0,16,15,-0.4,False,7
3887,0.3625,0.4625,0.10000000000000003,0.10000000000000003,False,True,1,5,False,False,0,0,16,16,0.25,True,7
3890,0.125,0.1733333333333333,0.04833333333333331,0.04833333333333331,False,True,1,5,False,False,0,0,16,15,7.0,True,2
3891,0.2125,0.08,-0.1325,0.1325,False,True,1,5,False,False,0,0,16,15,3.8,False,2
3893,0.4000000000000001,0.5733333333333334,0.17333333333333328,0.17333333333333328,False,True,1,3,False,False,0,0,15,15,5.29,True,5
3894,0.7733333333333334,0.9733333333333334,0.19999999999999996,0.19999999999999996,False,True,1,3,False,False,0,0,15,15,-9.5,False,2
3895,0.3600000000000001,0.48,0.11999999999999988,0.11999999999999988,False,True,1,3,False,False,0,0,15,15,5.75,True,5
3898,0.7466666666666666,0.8750000000000001,0.12833333333333352,0.12833333333333352,False,True,1,3,False,False,0,0,15,16,-2.35,False,2
3899,0.825,0.925,0.10000000000000009,0.10000000000000009,False,True,1,2,False,False,0,0,16,16,-8.95,False,2
3906,0.5333333333333333,0.2533333333333333,-0.28,0.28,False,True,1,2,False,False,0,0,15,15,-0.45,True,3
3913,0.5466666666666666,0.6000000000000001,0.053333333333333455,0.053333333333333455,False,True,1,3,False,False,0,0,15,16,-3.6,False,2
3915,0.6266666666666666,0.9733333333333332,0.34666666666666657,0.34666666666666657,False,True,1,5,False,False,0,0,15,15,-2.8,False,2
3925,0.5555555555555556,0.48,-0.0755555555555556,0.0755555555555556,False,True,1,2,True,True,0,0,15,15,10.95,True,2
3933,0.2588235294117648,0.2133333333333332,-0.04549019607843158,0.04549019607843158,False,True,1,4,True,True,0,0,17,15,2.5,False,2
3936,0.8352941176470587,0.8666666666666668,0.031372549019608065,0.031372549019608065,False,True,1,2,False,False,0,0,17,15,-3.95,False,7
3937,0.8941176470588235,0.8933333333333332,-0.0007843137254902599,0.0007843137254902599,False,True,1,3,True,True,0,0,17,15,-3.4,False,3
3938,0.8266666666666667,0.9333333333333332,0.10666666666666658,0.10666666666666658,False,True,1,3,False,False,0,0,15,15,-4.4,False,5
3940,0.3733333333333333,0.4125,0.03916666666666668,0.03916666666666668,False,True,1,5,False,False,0,0,15,16,5.75,True,5
3949,0.5624999999999999,0.8266666666666667,0.26416666666666677,0.26416666666666677,False,True,1,5,False,False,0,0,16,15,-1.5,False,9
3962,0.6133333333333333,0.725,0.11166666666666669,0.11166666666666669,False,True,1,2,False,False,0,0,15,16,-2.0,False,2
3976,0.6592592592592592,0.5625,-0.09675925925925921,0.09675925925925921,False,True,1,3,False,False,0,0,15,16,-9.2,False,6
3980,0.4,0.5312500000000001,0.1312500000000001,0.1312500000000001,False,True,1,3,False,False,0,0,16,32,3.06,True,2
3981,0.45,0.275,-0.175,0.175,False,True,1,3,False,False,-1,-1,16,16,-3.6,False,2
3982,0.4500000000000001,0.825,0.37499999999999983,0.37499999999999983,False,True,1,5,False,False,0,0,16,16,-9.6,False,5
3983,0.6625000000000001,0.5066666666666666,-0.1558333333333335,0.1558333333333335,False,True,1,2,True,True,0,0,16,15,0.0,False,2
3986,0.2817307692307692,0.3,0.018269230769230815,0.018269230769230815,False,True,1,5,False,False,0,0,16,16,8.2,True,9
3989,0.375,0.1647058823529411,-0.2102941176470589,0.2102941176470589,False,True,1,5,False,False,0,0,16,17,0.0,False,2
3992,0.6124999999999999,0.7875000000000001,0.17500000000000016,0.17500000000000016,False,True,1,3,False,False,1,1,16,16,-0.53,False,2
3993,0.3,0.4266666666666665,0.12666666666666654,0.12666666666666654,False,True,1,2,False,False,0,0,20,15,6.8,True,5
3995,0.325,0.5875,0.2625,0.2625,False,True,1,3,False,False,0,0,16,16,0.25,False,1
3996,0.5133928571428571,0.5750000000000001,0.06160714285714297,0.06160714285714297,False,True,1,2,False,False,-1,-1,32,16,-4.55,False,7
3997,0.34,0.3066666666666667,-0.033333333333333326,0.033333333333333326,False,True,1,3,False,False,0,0,20,15,1.3,True,2
3998,0.5806034482758621,0.6250000000000001,0.044396551724138034,0.044396551724138034,False,True,1,5,True,True,0,0,16,16,6.2,True,5
4000,0.3578947368421053,0.7599999999999999,0.4021052631578946,0.4021052631578946,False,True,1,4,True,True,0,0,19,15,-12.0,False,3
4003,0.7375000000000002,0.7733333333333333,0.03583333333333316,0.03583333333333316,False,True,1,2,False,False,0,0,16,15,-4.75,False,2
4005,0.6133333333333333,0.5066666666666666,-0.10666666666666669,0.10666666666666669,False,True,1,5,False,False,0,0,15,15,-9.2,False,2
4009,0.3466666666666667,0.4705882352941178,0.12392156862745113,0.12392156862745113,False,True,1,4,False,False,0,0,15,17,3.8,False,2
4010,0.44,0.3733333333333333,-0.06666666666666671,0.06666666666666671,False,True,1,2,True,True,0,0,15,15,-6.0,False,2
4012,0.2,0.1875,-0.012500000000000011,0.012500000000000011,False,True,1,2,False,False,0,0,15,16,1.4,False,2
4014,0.7733333333333334,0.6266666666666667,-0.14666666666666672,0.14666666666666672,False,True,1,3,False,False,0,0,15,15,-5.8,True,2
4015,0.3702564102564103,0.2823529411764706,-0.08790346907993973,0.08790346907993973,False,True,1,5,False,False,0,0,15,17,7.4,True,2
4016,0.7466666666666667,0.6235294117647059,-0.12313725490196081,0.12313725490196081,False,True,1,2,True,True,0,0,15,17,2.0,True,2
4019,0.8625,0.9125,0.04999999999999993,0.04999999999999993,False,True,1,2,True,True,0,0,16,16,-0.35,False,8
4021,0.3375000000000001,0.4000000000000001,0.0625,0.0625,False,True,1,4,False,False,0,0,16,15,-3.0,False,2
4022,0.8266666666666665,0.8999999999999999,0.07333333333333336,0.07333333333333336,False,True,1,5,False,False,0,0,15,16,-8.6,False,2
4025,0.8266666666666668,0.8117647058823529,-0.014901960784313828,0.014901960784313828,False,True,1,5,True,True,1,1,15,17,-1.62,False,2
4027,0.6375000000000002,0.5176470588235295,-0.11985294117647072,0.11985294117647072,False,True,1,4,False,False,0,0,16,17,1.66,True,7
4031,0.4875,0.4999999999999998,0.012499999999999789,0.012499999999999789,False,True,1,5,False,False,-1,-1,16,18,-6.0,False,2
4038,0.225,0.4111111111111111,0.1861111111111111,0.1861111111111111,False,True,1,5,False,False,0,0,16,18,7.0,True,7
4040,0.45,0.6777777777777778,0.2277777777777778,0.2277777777777778,False,True,1,4,False,False,0,0,16,18,0.0,False,4
4044,0.5874999999999999,0.4705882352941176,-0.11691176470588233,0.11691176470588233,False,True,1,5,True,True,0,0,16,17,6.6,True,7
4063,0.725,0.5294117647058824,-0.19558823529411762,0.19558823529411762,False,True,1,2,False,False,0,0,16,17,2.1,True,6
4070,0.25,0.1294117647058823,-0.12058823529411769,0.12058823529411769,False,True,1,3,False,False,0,0,16,17,5.5,False,2
4072,0.5625,0.5294117647058824,-0.03308823529411764,0.03308823529411764,False,True,1,2,False,False,0,0,16,17,0.0,False,2
4079,0.5499999999999998,0.4625,-0.0874999999999998,0.0874999999999998,False,True,1,3,False,False,0,0,16,16,0.0,False,2
4080,0.4625,0.45,-0.012500000000000011,0.012500000000000011,False,True,1,2,False,False,0,0,32,16,-1.15,False,2
4083,0.4125,0.3866666666666668,-0.025833333333333153,0.025833333333333153,False,True,1,2,False,False,0,0,16,15,5.5,True,5
4091,0.4125,0.4588235294117648,0.04632352941176482,0.04632352941176482,False,True,1,3,False,False,0,0,16,17,-2.6,False,5
4096,0.2375,0.36,0.1225,0.1225,False,True,1,4,False,False,0,0,16,15,-0.27,False,2
4098,0.6375000000000001,0.8400000000000001,0.2025,0.2025,False,True,1,4,False,False,0,0,16,15,-7.8,False,5
4101,0.6375000000000001,0.5888888888888889,-0.04861111111111116,0.04861111111111116,False,True,1,3,False,False,0,0,16,18,-3.1,False,7
4103,0.9866666666666668,0.9058823529411766,-0.08078431372549022,0.08078431372549022,False,True,1,5,False,False,1,1,15,17,-12.02,False,2
4105,0.425,0.3777777777777778,-0.047222222222222165,0.047222222222222165,False,True,1,5,False,False,0,0,16,18,0.0,False,2
4110,0.2125,0.0666666666666666,-0.1458333333333334,0.1458333333333334,False,True,1,2,True,True,-1,-1,16,15,5.08,False,2
4111,0.5249999999999999,0.5375,0.012500000000000067,0.012500000000000067,False,True,1,3,False,False,0,0,16,16,-6.0,False,8
4112,0.5375000000000001,0.575,0.03749999999999987,0.03749999999999987,False,True,1,3,False,False,0,0,16,16,0.0,False,1
4115,0.7375000000000002,0.6888888888888891,-0.04861111111111105,0.04861111111111105,False,True,1,4,False,False,0,0,16,18,7.15,False,6
4118,0.4625,0.4,-0.0625,0.0625,False,True,1,5,False,False,0,0,16,16,0.0,False,2
4119,0.625,0.4941176470588234,-0.13088235294117662,0.13088235294117662,False,True,1,3,False,False,0,0,16,17,-3.79,False,3
4121,0.3375000000000001,0.4588235294117648,0.12132352941176472,0.12132352941176472,False,True,1,3,False,False,0,0,16,17,1.5,True,8
4127,0.7000000000000001,0.7176470588235294,0.01764705882352935,0.01764705882352935,False,True,1,4,False,False,0,0,16,17,0.31,True,3
4131,0.2125,0.1176470588235294,-0.0948529411764706,0.0948529411764706,False,True,1,4,False,False,0,0,16,17,10.5,False,7
4132,0.1625,0.4625,0.30000000000000004,0.30000000000000004,False,True,1,5,False,False,0,0,16,16,-1.05,True,3
4135,0.7625,0.7294117647058824,-0.03308823529411753,0.03308823529411753,False,True,1,2,True,True,0,0,16,17,2.85,True,4
4137,0.625,0.5875,-0.03749999999999998,0.03749999999999998,False,True,1,4,False,False,0,0,16,16,-1.5,False,4
4139,0.7999999999999999,0.9444444444444444,0.1444444444444445,0.1444444444444445,False,True,1,4,False,False,0,0,17,18,-4.97,False,2
4141,0.8705882352941177,0.7222222222222222,-0.14836601307189545,0.14836601307189545,False,True,1,5,False,False,0,0,17,18,-3.45,False,2
4142,0.675,0.6375,-0.03750000000000009,0.03750000000000009,False,True,1,2,False,False,0,0,16,16,-5.25,False,2
4143,0.1875,0.3,0.11249999999999999,0.11249999999999999,False,True,1,5,True,True,0,0,16,18,-0.25,True,2
4145,0.5320261437908497,0.4666666666666667,-0.065359477124183,0.065359477124183,False,True,1,4,False,False,0,0,17,18,8.3,True,7
4147,0.2375,0.275,0.03750000000000003,0.03750000000000003,False,True,1,3,False,False,0,0,16,16,1.4,False,2
4148,0.2588235294117647,0.3294117647058824,0.07058823529411773,0.07058823529411773,False,True,1,3,False,False,0,0,17,17,-0.2,True,2
4149,0.5599999999999999,0.7000000000000001,0.14000000000000012,0.14000000000000012,False,True,1,4,False,False,0,0,15,16,-5.2,False,6
4153,0.425,0.3882352941176471,-0.036764705882352866,0.036764705882352866,False,True,1,4,False,False,0,0,16,17,-4.2,False,2
4155,0.8625,0.7999999999999999,-0.06250000000000011,0.06250000000000011,False,True,1,3,False,False,0,0,16,17,-7.8,False,2
4157,0.9066666666666666,0.7600000000000001,-0.1466666666666665,0.1466666666666665,False,True,1,5,True,True,0,0,15,15,4.1,True,5
4161,0.2533333333333333,0.5066666666666667,0.2533333333333334,0.2533333333333334,False,True,1,2,False,False,0,0,15,15,-2.0,True,2
4164,0.4266666666666667,0.3625,-0.0641666666666667,0.0641666666666667,False,True,1,3,False,False,0,0,15,16,7.1,True,3
4168,0.1625,0.2354166666666666,0.0729166666666666,0.0729166666666666,False,True,1,5,False,False,0,0,16,16,7.0,True,2
4169,0.475,0.52,0.04500000000000004,0.04500000000000004,False,True,1,2,False,False,0,0,16,15,12.2,False,2
4171,0.45,0.5733333333333334,0.12333333333333335,0.12333333333333335,False,True,1,4,False,False,0,0,16,15,0.75,True,2
4178,0.6395833333333333,0.5066666666666667,-0.13291666666666657,0.13291666666666657,False,True,1,5,False,False,0,0,16,15,6.25,False,2
4179,0.4812500000000001,0.5199999999999999,0.038749999999999785,0.038749999999999785,False,True,1,3,False,False,0,0,32,15,9.05,True,3
4180,0.8,0.8000000000000002,1.1102230246251565e-16,1.1102230246251565e-16,False,True,1,2,True,True,-1,-1,16,18,-8.6,False,2
4182,0.4125,0.5176470588235296,0.1051470588235296,0.1051470588235296,False,True,1,4,False,False,0,0,16,17,-3.0,False,2
4183,0.4500000000000001,0.45,-1.1102230246251565e-16,1.1102230246251565e-16,False,True,1,3,False,False,0,0,16,16,-7.3,False,2
4185,0.8875000000000001,0.8705882352941177,-0.016911764705882404,0.016911764705882404,False,True,1,5,False,False,0,0,16,17,-4.06,False,3
4186,0.4322580645161289,0.5562499999999999,0.123991935483871,0.123991935483871,False,True,1,5,False,False,0,0,31,32,-1.9,False,8
4187,0.725,0.7124999999999999,-0.012500000000000067,0.012500000000000067,False,True,1,2,True,True,0,0,16,16,4.9,False,4
4192,0.375,0.2666666666666666,-0.10833333333333339,0.10833333333333339,False,True,1,5,False,False,0,0,16,15,-0.0,True,1
4197,0.7500000000000001,0.725,-0.025000000000000133,0.025000000000000133,False,True,1,4,True,True,-1,-1,16,16,-3.85,False,9
4198,0.7999999999999999,0.6125,-0.1874999999999999,0.1874999999999999,False,True,1,4,True,True,0,0,16,16,2.6,True,2
4201,0.7125,0.8,0.08750000000000002,0.08750000000000002,False,True,1,4,False,False,0,0,16,15,-0.25,False,2
4204,0.4588235294117648,0.425,-0.03382352941176481,0.03382352941176481,False,True,1,5,False,False,0,0,17,16,4.0,True,6
4205,0.3647058823529412,0.3866666666666666,0.02196078431372539,0.02196078431372539,False,True,1,3,False,False,0,0,17,15,2.75,True,2
4207,0.8352941176470586,0.8533333333333334,0.018039215686274757,0.018039215686274757,False,True,1,4,False,False,0,0,17,15,-2.29,False,3
4210,0.823529411764706,0.8666666666666667,0.04313725490196074,0.04313725490196074,False,True,1,2,False,False,0,0,17,15,-12.41,False,2
4213,0.4414814814814815,0.4375,-0.003981481481481475,0.003981481481481475,False,True,1,5,False,False,-1,-1,15,16,0.8,True,5
4214,0.7875,0.52,-0.26749999999999996,0.26749999999999996,False,True,1,5,False,False,0,0,16,15,-2.25,False,2
4215,0.3625,0.3125,-0.04999999999999999,0.04999999999999999,False,True,1,2,True,True,0,0,16,16,1.6,True,2
4217,0.3625,0.24,-0.1225,0.1225,False,True,1,5,False,False,0,0,16,15,7.28,True,9
4220,0.3625,0.275,-0.08749999999999997,0.08749999999999997,False,True,1,3,True,True,0,0,16,16,8.1,False,7
4223,0.5375,0.6625,0.125,0.125,False,True,1,3,False,False,0,0,16,16,0.65,True,5
4225,0.7625000000000001,0.8823529411764705,0.11985294117647038,0.11985294117647038,False,True,1,5,False,False,1,1,16,17,-7.6,False,2
4230,0.3125000000000001,0.2533333333333333,-0.05916666666666681,0.05916666666666681,False,True,1,5,False,False,-1,-1,16,15,8.8,False,2
4231,0.475,0.4666666666666667,-0.008333333333333304,0.008333333333333304,False,True,1,3,False,False,0,0,16,15,0.0,False,8
4232,0.6375000000000001,0.6588235294117648,0.02132352941176474,0.02132352941176474,False,True,1,3,False,False,0,0,16,17,1.85,False,3
4236,0.5249999999999999,0.65,0.1250000000000001,0.1250000000000001,False,True,1,4,False,False,0,0,16,16,6.4,True,3
4237,0.175,0.36,0.185,0.185,False,True,1,3,False,False,0,0,16,15,-1.8,False,2
4238,0.4933333333333334,0.4470588235294118,-0.046274509803921615,0.046274509803921615,False,True,1,3,False,False,0,0,15,17,2.8,True,7
4246,0.5333333333333333,0.3866666666666666,-0.14666666666666672,0.14666666666666672,False,True,1,3,False,False,0,0,15,15,-0.25,False,9
4260,0.5058823529411764,0.4588235294117647,-0.047058823529411764,0.047058823529411764,False,True,1,3,False,False,0,0,17,17,-5.6,False,2
4262,0.5411764705882354,0.6941176470588234,0.15294117647058803,0.15294117647058803,False,True,1,2,False,False,0,0,17,17,-8.6,True,7
4266,0.2941176470588235,0.4933333333333334,0.19921568627450992,0.19921568627450992,False,True,1,4,False,False,0,0,17,15,-7.8,False,2
4269,0.2750000000000001,0.5733333333333335,0.2983333333333334,0.2983333333333334,False,True,1,5,False,False,0,0,16,15,-6.65,True,7
